‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2013-12,139,55~256,«·∂»Œ€»æ,98,198,125,3.197,59,33
2014-01,126,67~236,«·∂»Œ€»æ,76,198,113,3.103,57,34
2014-02,110,34~193,«·∂»Œ€»æ,74,150,85,1.925,50,43
2014-03,114,38~271,«·∂»Œ€»æ,48,173,63,1.371,45,55
2014-04,97,61~181,¡º,44,145,38,1.01,41,92
2014-05,125,48~373,«·∂»Œ€»æ,46,190,41,0.9,37,120
2014-06,82,54~138,¡º,34,103,29,0.91,37,125
2014-07,94,41~155,¡º,39,97,31,0.997,39,148
2014-08,76,51~114,¡º,35,92,26,1.01,41,117
2014-09,78,38~123,¡º,40,105,32,1.097,47,92
2014-10,110,56~217,«·∂»Œ€»æ,60,163,40,1.339,53,70
2014-11,105,33~235,«·∂»Œ€»æ,64,157,53,2.113,54,49
2014-12,104,55~168,«·∂»Œ€»æ,61,151,69,2.203,49,39
2015-01,106,52~221,«·∂»Œ€»æ,75,147,76,2.394,54,38
2015-02,101,34~295,«·∂»Œ€»æ,62,131,56,1.843,41,58
2015-03,89,35~151,¡º,46,124,42,1.384,39,79
2015-04,72,38~199,¡º,33,96,32,1.107,37,92
2015-05,84,48~138,¡º,35,108,24,0.874,31,120
2015-06,83,49~125,¡º,31,78,18,0.9,29,133
2015-07,100,52~159,¡º,37,84,26,0.865,32,158
2015-08,80,46~120,¡º,31,78,24,1.003,35,132
2015-09,66,39~102,¡º,33,70,24,0.973,37,103
2015-10,82,33~133,¡º,46,113,34,1.316,47,75
2015-11,100,42~218,«·∂»Œ€»æ,71,121,45,1.637,47,38
2015-12,139,33~269,«·∂»Œ€»æ,102,166,59,2.381,60,30
2016-01,84,40~231,¡º,54,104,50,1.7,41,55
2016-02,77,39~270,¡º,49,87,43,1.421,34,73
2016-03,110,41~475,«·∂»Œ€»æ,59,152,34,1.377,42,92
2016-04,89,43~153,¡º,40,127,22,1.107,35,109
2016-05,104,58~375,«·∂»Œ€»æ,45,132,21,1.158,31,130
2016-06,75,48~135,¡º,31,74,20,0.763,32,127
2016-07,93,46~144,¡º,30,67,17,0.758,27,149
2016-08,75,39~126,¡º,28,66,16,0.874,31,125
2016-09,62,45~92,¡º,29,68,24,1.03,39,104
2016-10,75,41~135,¡º,45,97,30,1.365,45,77
2016-11,114,31~192,«·∂»Œ€»æ,74,159,47,2.257,57,53
2016-12,104,48~213,«·∂»Œ€»æ,75,124,52,2.268,58,43
2017-01,109,38~447,«·∂»Œ€»æ,81,115,52,2.235,50,55
2017-02,96,43~216,¡º,68,98,41,1.793,47,73
2017-03,68,41~155,¡º,41,72,25,1.152,37,96
2017-04,78,51~167,¡º,34,98,25,1.127,38,113
2017-05,121,57~500,«·∂»Œ€»æ,58,164,21,0.99,37,129
2017-06,91,49~136,¡º,33,82,18,0.823,37,144
2017-07,92,49~147,¡º,32,74,16,0.935,36,149
2017-08,75,47~115,¡º,26,64,19,1.042,38,125
2017-09,74,47~173,¡º,31,90,20,0.973,43,105
2017-10,76,37~150,¡º,47,93,21,1.31,47,67
2017-11,88,46~165,¡º,52,123,35,1.687,48,53
2017-12,86,38~175,¡º,53,116,40,1.965,50,45
2018-01,77,39~131,¡º,44,99,33,1.629,43,55
2018-02,78,39~147,¡º,42,100,31,1.486,37,81
2018-03,115,52~455,«·∂»Œ€»æ,58,164,30,1.516,47,97
2018-04,127,54~325,«·∂»Œ€»æ,43,184,22,1.013,32,94
