‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2014-12,33,33~33,”≈,17,33,15,0.4,13,66
2015-01,81,38~206,¡º,54,94,47,1.29,43,60
2015-02,85,41~217,¡º,50,103,42,0.939,29,82
2015-03,76,45~147,¡º,41,98,30,0.69,31,108
2015-04,95,57~207,¡º,33,75,18,0.52,26,147
2015-05,75,48~130,¡º,35,77,13,0.416,22,123
2015-06,74,37~173,¡º,39,53,12,0.45,24,120
2015-07,82,40~120,¡º,43,65,13,0.616,23,136
2015-08,65,44~134,¡º,32,59,17,0.519,26,114
2015-09,68,35~155,¡º,36,55,14,0.517,26,116
2015-10,79,30~153,¡º,36,70,22,0.532,30,116
2015-11,85,38~175,¡º,62,78,32,0.93,39,62
2015-12,110,32~206,«·∂»Œ€»æ,80,108,42,1.345,49,42
2016-01,65,34~120,¡º,42,66,38,0.794,36,59
2016-02,55,33~173,¡º,32,58,33,0.583,25,67
2016-03,75,35~169,¡º,39,95,28,0.735,31,77
2016-04,66,33~117,¡º,28,84,24,0.517,26,91
2016-05,74,37~189,¡º,32,88,19,0.497,21,110
2016-06,60,30~94,¡º,28,49,20,0.47,24,107
2016-07,84,43~137,¡º,32,50,19,0.59,25,140
2016-08,78,43~117,¡º,23,40,15,0.565,24,133
2016-09,63,35~89,¡º,22,39,18,0.613,26,113
2016-10,58,29~92,¡º,29,53,22,0.735,33,97
2016-11,74,35~161,¡º,41,90,37,0.733,42,73
2016-12,69,38~133,¡º,43,70,51,0.958,47,65
2017-01,73,39~354,¡º,48,77,48,0.939,41,73
2017-02,62,42~129,¡º,34,55,28,0.704,31,91
2017-03,66,49~137,¡º,34,49,24,0.655,31,113
2017-04,71,48~106,¡º,25,53,21,0.493,25,120
2017-05,108,50~500,«·∂»Œ€»æ,34,115,20,0.445,20,138
2017-06,99,57~146,¡º,26,46,20,0.473,24,157
2017-07,101,60~147,«·∂»Œ€»æ,26,44,19,0.519,26,159
2017-08,83,46~123,¡º,21,33,21,0.526,23,139
2017-09,80,43~138,¡º,22,45,23,0.467,26,135
2017-10,58,35~99,¡º,32,50,26,0.59,32,98
2017-11,54,33~105,¡º,25,54,33,0.743,31,76
2017-12,51,36~100,¡º,23,47,32,0.787,30,71
2018-01,50,32~113,¡º,21,47,33,0.716,29,72
2018-02,53,38~79,¡º,21,51,26,0.568,21,84
2018-03,89,46~408,¡º,38,108,27,0.597,32,107
2018-04,122,39~500,«·∂»Œ€»æ,31,148,22,0.425,18,104
