‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2013-12,156,66~481,÷–∂»Œ€»æ,122,202,79,2.942,64,26
2014-01,175,72~352,÷–∂»Œ€»æ,133,229,85,3.037,72,27
2014-02,218,83~432,÷ÿ∂»Œ€»æ,173,241,65,2.507,53,32
2014-03,134,74~250,«·∂»Œ€»æ,85,188,37,2.242,50,52
2014-04,101,55~181,«·∂»Œ€»æ,64,149,17,1.697,46,66
2014-05,100,58~221,¡º,55,149,16,1.529,32,81
2014-06,78,53~136,¡º,46,97,13,1.42,34,110
2014-07,82,27~110,¡º,36,87,9,1.058,34,135
2014-08,74,33~114,¡º,44,93,11,1.219,39,108
2014-09,61,18~113,¡º,39,76,11,1.383,38,65
2014-10,111,44~251,«·∂»Œ€»æ,78,152,20,1.51,48,56
2014-11,118,53~239,«·∂»Œ€»æ,84,155,37,1.883,48,29
2014-12,104,60~182,«·∂»Œ€»æ,67,152,53,2.035,48,26
2015-01,132,61~242,«·∂»Œ€»æ,95,188,55,2.897,51,25
2015-02,104,67~200,«·∂»Œ€»æ,65,147,38,2.482,38,47
2015-03,93,53~177,¡º,60,132,26,1.787,40,59
2015-04,78,43~138,¡º,40,106,17,1.743,36,82
2015-05,78,60~103,¡º,40,101,17,1.532,36,114
2015-06,70,32~101,¡º,36,82,11,1.27,32,97
2015-07,95,61~142,¡º,41,98,9,1.032,36,149
2015-08,90,35~169,¡º,43,102,10,1.023,43,127
2015-09,70,37~102,¡º,42,84,13,1.143,42,89
2015-10,104,31~202,«·∂»Œ€»æ,63,153,21,1.452,53,56
2015-11,91,38~265,¡º,59,126,25,2.06,49,24
2015-12,152,63~317,÷–∂»Œ€»æ,111,212,44,2.784,63,30
2016-01,154,63~333,÷–∂»Œ€»æ,113,207,39,3.013,60,36
2016-02,108,52~251,«·∂»Œ€»æ,69,146,28,1.817,47,61
2016-03,125,58~192,«·∂»Œ€»æ,78,188,27,1.887,63,69
2016-04,96,61~148,¡º,55,138,17,1.4,58,102
2016-05,87,47~168,¡º,44,105,13,1.113,47,120
2016-06,101,46~179,«·∂»Œ€»æ,32,76,8,1.1,38,157
2016-07,83,35~168,¡º,27,59,6,0.926,32,136
2016-08,83,36~121,¡º,36,71,8,0.952,34,136
2016-09,91,47~130,¡º,53,104,14,1.217,56,112
2016-10,79,39~153,¡º,53,98,12,1.355,51,55
2016-11,169,44~304,÷–∂»Œ€»æ,124,221,26,2.18,70,29
2016-12,214,71~458,÷ÿ∂»Œ€»æ,173,233,35,2.497,77,31
2017-01,229,64~499,÷ÿ∂»Œ€»æ,186,263,37,2.565,73,44
2017-02,173,58~304,÷–∂»Œ€»æ,131,202,33,2.1,75,70
2017-03,102,50~147,«·∂»Œ€»æ,69,122,23,1.461,63,79
2017-04,95,42~298,¡º,50,121,15,1.287,61,95
2017-05,111,52~457,«·∂»Œ€»æ,44,113,13,1.048,55,133
2017-06,108,45~167,«·∂»Œ€»æ,33,73,11,1.033,42,162
2017-07,117,38~201,«·∂»Œ€»æ,32,74,8,1.1,40,174
2017-08,96,35~199,¡º,35,72,10,1.126,41,144
2017-09,77,40~124,¡º,44,91,12,1.257,53,92
2017-10,76,32~117,¡º,50,92,12,1.423,50,41
2017-11,130,68~291,«·∂»Œ€»æ,94,160,22,1.73,74,38
2017-12,162,72~402,÷–∂»Œ€»æ,112,197,32,1.9,80,38
2018-01,182,67~341,÷–∂»Œ€»æ,141,191,28,2.048,76,46
2018-02,125,47~282,«·∂»Œ€»æ,87,145,25,1.557,60,82
2018-03,131,64~238,«·∂»Œ€»æ,91,167,16,1.503,67,98
2018-04,123,86~188,«·∂»Œ€»æ,54,196,14,1.15,56,117
