‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2014-01,101,37~303,«·∂»Œ€»æ,76,90,34,0.972,35,46
2014-02,97,30~282,¡º,73,89,28,0.846,30,62
2014-03,64,35~153,¡º,45,65,19,0.639,25,83
2014-04,65,44~170,¡º,34,77,16,0.423,20,101
2014-05,46,29~97,”≈,22,40,9,0.352,16,83
2014-06,50,33~104,¡º,24,46,10,0.38,18,92
2014-07,75,21~237,¡º,53,71,11,0.571,18,92
2014-08,45,32~61,”≈,19,33,11,0.452,17,89
2014-09,41,24~60,”≈,19,35,11,0.35,18,77
2014-10,76,29~233,¡º,53,76,16,0.681,28,75
2014-11,66,26~202,¡º,45,65,22,0.787,27,54
2014-12,78,27~172,¡º,56,71,28,0.816,26,45
2015-01,92,30~207,¡º,68,84,34,0.806,33,53
2015-02,77,32~322,¡º,51,75,25,0.754,28,71
2015-03,62,37~116,¡º,41,63,19,0.661,24,91
2015-04,67,38~162,¡º,41,78,12,0.587,21,87
2015-05,49,29~92,”≈,31,45,9,0.532,20,80
2015-06,57,32~127,¡º,38,48,12,0.553,19,90
2015-07,61,36~96,¡º,34,48,10,0.603,19,107
2015-08,50,31~77,¡º,28,41,10,0.497,17,93
2015-09,48,27~86,”≈,23,41,10,0.437,23,88
2015-10,62,29~205,¡º,37,62,12,0.513,24,84
2015-11,116,32~350,«·∂»Œ€»æ,90,108,22,0.797,32,64
2015-12,76,30~180,¡º,52,66,39,1,43,50
2016-01,67,37~149,¡º,48,61,30,0.739,34,54
2016-02,62,34~130,¡º,44,58,22,0.7,28,77
2016-03,77,38~285,¡º,46,83,16,0.561,25,99
2016-04,74,45~168,¡º,32,72,13,0.553,21,113
2016-05,88,47~190,¡º,30,67,11,0.529,25,142
2016-06,64,34~117,¡º,21,35,9,0.543,26,115
2016-07,68,43~110,¡º,25,41,10,0.635,29,117
2016-08,52,23~89,¡º,17,36,10,0.619,25,95
2016-09,43,22~79,”≈,21,36,11,0.717,25,73
2016-10,49,28~129,”≈,29,48,13,0.79,29,64
2016-11,93,39~500,¡º,78,101,20,1.14,36,52
2016-12,79,31~198,¡º,57,79,25,1.039,35,45
2017-01,103,30~248,«·∂»Œ€»æ,75,100,23,1.316,42,53
2017-02,55,28~178,¡º,37,55,14,0.811,26,65
2017-03,58,31~120,¡º,39,57,14,0.748,28,88
2017-04,69,45~144,¡º,33,72,12,0.633,23,108
2017-05,101,37~500,«·∂»Œ€»æ,33,134,7,0.494,20,114
2017-06,66,31~131,¡º,18,35,6,0.473,18,116
2017-07,63,30~119,¡º,20,32,7,0.542,18,113
2017-08,46,26~71,”≈,19,29,7,0.584,14,87
2017-09,40,24~69,”≈,17,32,8,0.557,19,75
2017-10,61,30~202,¡º,37,56,11,0.61,32,74
2017-11,69,27~254,¡º,45,63,21,0.657,33,52
2017-12,62,28~115,¡º,43,54,25,0.894,36,46
2018-01,69,29~207,¡º,49,59,24,0.89,35,57
2018-02,54,38~109,¡º,35,52,21,0.718,28,76
2018-03,74,41~282,¡º,42,75,18,0.69,28,103
2018-04,59,39~107,¡º,35,67,12,0.6,21,95
