‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2014-12,251,251~251,÷ÿ∂»Œ€»æ,201,334,132,4.4,90,52
2015-01,144,55~261,«·∂»Œ€»æ,109,172,25,2.339,59,56
2015-02,121,41~319,«·∂»Œ€»æ,88,146,17,1.193,41,90
2015-03,66,47~105,¡º,29,67,12,0.813,27,110
2015-04,63,40~174,¡º,25,69,12,0.727,30,95
2015-05,68,52~153,¡º,20,79,13,0.571,26,101
2015-06,57,40~94,¡º,16,52,7,0.37,22,102
2015-07,69,43~191,¡º,24,80,8,0.545,25,104
2015-08,69,44~119,¡º,25,87,8,1.19,30,92
2015-09,55,28~95,¡º,18,61,11,0.727,31,76
2015-10,66,29~116,¡º,28,83,17,1.213,38,65
2015-11,72,33~114,¡º,46,94,16,1.303,41,29
2015-12,163,37~358,÷–∂»Œ€»æ,123,211,20,1.99,65,24
2016-01,183,98~373,÷–∂»Œ€»æ,140,231,36,2.465,68,38
2016-02,188,46~308,÷–∂»Œ€»æ,145,264,57,2.507,62,63
2016-03,86,51~236,¡º,55,114,24,1.697,40,47
2016-04,54,32~98,¡º,15,57,6,1.13,39,44
2016-05,49,30~103,”≈,13,53,10,1.303,31,59
2016-06,46,28~73,”≈,16,44,10,1.223,29,63
2016-07,52,34~88,¡º,16,43,10,1.258,35,82
2016-08,54,34~90,¡º,16,42,13,1.368,41,76
2016-09,64,38~97,¡º,19,55,10,1.567,39,92
2016-10,64,33~123,¡º,38,63,16,1.387,35,50
2016-11,102,32~186,«·∂»Œ€»æ,71,110,18,1.403,52,30
2016-12,160,69~286,÷–∂»Œ€»æ,123,165,18,2.058,65,24
2017-01,256,160~343,÷ÿ∂»Œ€»æ,207,271,53,3.065,76,32
2017-02,199,45~339,÷–∂»Œ€»æ,158,200,36,2.068,68,71
2017-03,112,59~308,«·∂»Œ€»æ,83,108,20,1.581,38,84
2017-04,55,32~104,¡º,27,50,15,0.723,30,90
2017-05,65,35~100,¡º,25,50,14,0.606,33,111
2017-06,61,40~101,¡º,24,46,7,0.613,37,108
2017-07,71,52~104,¡º,27,50,7,0.868,38,122
2017-08,64,40~80,¡º,21,45,7,1.045,37,111
2017-09,69,34~100,¡º,26,56,8,1.127,43,112
2017-10,70,30~112,¡º,46,73,15,1.271,51,80
2017-11,95,33~212,¡º,68,102,18,1.413,48,43
2017-12,126,50~274,«·∂»Œ€»æ,95,131,16,1.635,44,37
2018-01,222,87~415,÷ÿ∂»Œ€»æ,177,241,27,2.506,62,35
2018-02,184,65~302,÷–∂»Œ€»æ,144,190,25,2.118,62,72
2018-03,84,35~328,¡º,46,95,12,1.252,41,74
2018-04,61,38~87,¡º,32,73,12,0.925,30,80
