‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2013-12,104,49~171,«·∂»Œ€»æ,78,128,85,2.71,57,23
2014-01,116,64~203,«·∂»Œ€»æ,83,155,78,2.21,45,31
2014-02,113,74~179,«·∂»Œ€»æ,80,147,44,1.493,28,45
2014-03,105,76~190,«·∂»Œ€»æ,61,159,29,1.265,35,41
2014-04,116,50~458,«·∂»Œ€»æ,68,156,29,1.02,27,58
2014-05,91,66~187,¡º,54,130,34,0.98,25,69
2014-06,70,34~102,¡º,48,82,29,0.897,27,70
2014-07,64,33~92,¡º,45,77,30,0.929,27,75
2014-08,71,41~121,¡º,50,85,29,0.99,29,89
2014-09,69,29~104,¡º,48,85,26,0.867,30,79
2014-10,74,24~120,¡º,52,91,25,1.048,34,64
2014-11,99,39~179,¡º,73,108,35,1.593,44,47
2014-12,96,66~130,¡º,69,120,53,2.045,48,38
2015-01,88,58~142,¡º,63,113,38,1.984,42,50
2015-02,92,55~154,¡º,60,116,24,1.275,29,72
2015-03,104,70~361,«·∂»Œ€»æ,53,150,22,1.235,26,79
2015-04,82,54~165,¡º,45,112,17,1.043,26,100
2015-05,88,50~432,¡º,43,104,18,1.026,23,116
2015-06,79,60~96,¡º,37,75,21,1.087,24,129
2015-07,66,46~91,¡º,31,72,26,1.129,33,114
2015-08,70,42~176,¡º,33,82,27,1.132,35,105
2015-09,59,34~87,¡º,30,66,22,1.22,37,79
2015-10,70,43~101,¡º,39,89,26,1.5,43,69
2015-11,91,50~156,¡º,62,123,47,2.38,60,43
2015-12,105,48~152,«·∂»Œ€»æ,76,135,55,2.465,60,43
2016-01,90,50~122,¡º,62,111,50,2.277,52,44
2016-02,105,51~377,«·∂»Œ€»æ,60,133,29,1.71,38,59
2016-03,104,53~183,«·∂»Œ€»æ,57,156,25,1.242,40,70
2016-04,75,42~130,¡º,36,100,25,0.857,38,79
2016-05,77,37~159,¡º,37,103,20,0.881,35,97
2016-06,72,52~116,¡º,33,83,30,0.923,32,118
2016-07,76,35~111,¡º,33,78,34,0.932,34,126
2016-08,70,35~113,¡º,36,76,34,0.8,29,117
2016-09,65,41~85,¡º,35,76,25,1.053,36,94
2016-10,73,43~110,¡º,41,94,18,1.165,46,72
2016-11,115,74~225,«·∂»Œ€»æ,71,174,33,2.237,59,55
2016-12,115,78~215,«·∂»Œ€»æ,83,152,53,3.316,67,38
2017-01,121,54~500,«·∂»Œ€»æ,65,191,34,2.306,48,51
2017-02,93,57~137,¡º,52,133,28,2.1,43,71
2017-03,80,51~252,¡º,38,105,20,1.377,38,90
2017-04,83,40~500,¡º,31,116,23,1.1,39,98
2017-05,71,51~113,¡º,23,75,16,0.955,35,115
2017-06,86,57~126,¡º,20,55,17,0.693,35,142
2017-07,90,44~155,¡º,22,59,21,1.003,34,143
2017-08,50,30~80,”≈,18,41,11,0.803,15,92
2017-09,59,40~77,¡º,20,50,25,0.973,34,97
2017-10,65,40~96,¡º,25,72,22,1.474,41,75
2017-11,88,69~129,¡º,54,119,36,1.87,59,65
2017-12,132,79~500,«·∂»Œ€»æ,89,169,38,2.265,64,50
2018-01,102,70~206,«·∂»Œ€»æ,73,128,30,1.997,47,65
2018-02,96,51~408,¡º,55,131,23,1.882,33,88
2018-03,103,61~275,«·∂»Œ€»æ,48,151,19,1.69,36,102
2018-04,186,81~453,÷–∂»Œ€»æ,55,250,17,1.488,34,87
