‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2013-12,197,83~370,÷–∂»Œ€»æ,155,198,120,1.693,78,27
2014-01,160,54~412,÷–∂»Œ€»æ,123,164,126,1.41,68,33
2014-02,150,46~308,÷–∂»Œ€»æ,114,163,116,1.479,73,54
2014-03,81,43~213,¡º,56,96,68,0.916,62,62
2014-04,79,50~134,¡º,49,104,30,0.733,56,92
2014-05,53,24~129,¡º,28,55,15,0.658,40,80
2014-06,58,29~119,¡º,30,61,13,0.733,38,93
2014-07,74,24~249,¡º,49,72,8,0.771,35,100
2014-08,53,23~74,¡º,29,54,10,0.681,41,90
2014-09,44,22~73,”≈,22,47,15,0.59,35,60
2014-10,151,29~446,÷–∂»Œ€»æ,120,160,45,0.987,58,61
2014-11,184,50~375,÷–∂»Œ€»æ,145,194,84,1.06,60,43
2014-12,137,58~220,«·∂»Œ€»æ,99,140,139,1.042,60,29
2015-01,156,47~287,÷–∂»Œ€»æ,120,156,153,1.252,76,33
2015-02,150,45~381,÷–∂»Œ€»æ,113,154,91,1.282,69,51
2015-03,90,45~217,¡º,63,105,43,1.032,51,65
2015-04,81,40~134,¡º,52,102,19,0.683,45,57
2015-05,54,25~132,¡º,27,64,9,0.548,35,61
2015-06,66,35~113,¡º,34,58,8,0.667,33,106
2015-07,69,34~117,¡º,31,52,6,0.842,37,109
2015-08,48,28~100,”≈,24,41,5,0.784,32,76
2015-09,50,32~80,”≈,22,48,8,0.757,37,64
2015-10,82,26~211,¡º,57,83,18,0.994,42,60
2015-11,178,50~500,÷–∂»Œ€»æ,148,178,39,1.403,62,37
2015-12,182,50~414,÷–∂»Œ€»æ,145,188,71,1.668,77,30
2016-01,127,53~234,«·∂»Œ€»æ,96,119,74,1.387,63,34
2016-02,92,40~195,¡º,67,90,56,1.434,56,49
2016-03,82,38~172,¡º,55,97,36,1.319,47,63
2016-04,73,39~169,¡º,40,87,17,1.067,37,72
2016-05,60,37~103,¡º,27,60,10,0.984,31,96
2016-06,55,33~107,¡º,25,40,8,0.93,32,99
2016-07,54,29~89,¡º,24,42,6,0.923,33,93
2016-08,50,22~88,”≈,23,45,9,0.932,32,86
2016-09,46,28~64,”≈,23,38,10,0.95,34,61
2016-10,66,40~139,¡º,43,60,17,0.971,43,52
2016-11,118,57~500,«·∂»Œ€»æ,100,106,46,1.243,58,46
2016-12,123,49~212,«·∂»Œ€»æ,92,112,58,1.545,60,39
2017-01,157,49~346,÷–∂»Œ€»æ,122,147,65,1.881,69,50
2017-02,100,44~276,«·∂»Œ€»æ,72,92,45,1.714,58,81
2017-03,82,43~169,¡º,55,83,32,1.468,56,91
2017-04,97,44~232,¡º,64,115,24,1.517,46,110
2017-05,85,38~292,¡º,30,89,11,0.803,31,121
2017-06,68,33~147,¡º,24,46,9,0.667,37,113
2017-07,74,43~127,¡º,21,51,8,0.665,37,122
2017-08,49,31~83,”≈,16,39,7,0.513,28,87
2017-09,49,30~69,”≈,20,48,8,0.593,33,72
2017-10,122,34~465,«·∂»Œ€»æ,92,107,17,0.826,49,83
2017-11,120,34~414,«·∂»Œ€»æ,93,95,26,0.937,40,62
2017-12,99,35~206,¡º,74,89,53,1.116,49,50
2018-01,106,35~285,«·∂»Œ€»æ,80,94,54,1.126,51,54
2018-02,89,44~212,¡º,65,82,43,1.161,45,74
2018-03,96,45~285,¡º,62,93,30,0.981,45,106
2018-04,101,52~270,«·∂»Œ€»æ,74,84,19,0.9,37,106
