‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2013-12,246,100~479,÷ÿ∂»Œ€»æ,199,308,132,3.674,89,20
2014-01,245,72~406,÷ÿ∂»Œ€»æ,199,280,118,3.248,71,28
2014-02,208,62~461,÷ÿ∂»Œ€»æ,170,232,78,2,63,46
2014-03,164,79~270,÷–∂»Œ€»æ,119,218,65,1.365,68,72
2014-04,136,87~230,«·∂»Œ€»æ,99,175,43,1.13,60,95
2014-05,120,74~167,«·∂»Œ€»æ,66,174,51,1.329,53,144
2014-06,114,66~212,«·∂»Œ€»æ,77,141,34,1.133,36,140
2014-07,120,56~207,«·∂»Œ€»æ,88,140,23,1.158,25,128
2014-08,106,58~208,«·∂»Œ€»æ,76,125,22,1.387,27,124
2014-09,110,44~221,«·∂»Œ€»æ,81,136,19,1.037,30,76
2014-10,176,64~296,÷–∂»Œ€»æ,135,226,36,1.448,49,76
2014-11,154,58~368,÷–∂»Œ€»æ,115,191,50,1.645,58,43
2014-12,165,68~274,÷–∂»Œ€»æ,124,213,130,2.829,60,31
2015-01,193,64~430,÷–∂»Œ€»æ,151,245,100,2.4,64,38
2015-02,147,65~289,«·∂»Œ€»æ,110,186,66,2.114,32,61
2015-03,124,63~194,«·∂»Œ€»æ,84,180,47,1.365,41,73
2015-04,110,63~176,«·∂»Œ€»æ,72,157,35,1.09,40,97
2015-05,95,56~152,¡º,63,125,29,0.948,41,104
2015-06,103,64~200,«·∂»Œ€»æ,72,127,30,0.92,33,115
2015-07,106,55~176,«·∂»Œ€»æ,77,137,27,1.161,34,104
2015-08,105,60~192,«·∂»Œ€»æ,73,143,34,1.206,39,112
2015-09,90,30~150,¡º,59,115,25,1.163,44,107
2015-10,101,57~228,«·∂»Œ€»æ,64,137,35,1.587,59,78
2015-11,124,42~347,«·∂»Œ€»æ,91,157,38,1.823,55,41
2015-12,223,58~500,÷ÿ∂»Œ€»æ,174,298,80,3.397,79,30
2016-01,151,59~500,÷–∂»Œ€»æ,109,186,90,2.874,73,41
2016-02,105,43~238,«·∂»Œ€»æ,72,117,50,2.414,57,73
2016-03,118,49~310,«·∂»Œ€»æ,75,167,52,1.565,60,88
2016-04,122,57~215,«·∂»Œ€»æ,79,182,37,1.203,51,120
2016-05,92,44~152,¡º,42,97,25,1.171,44,137
2016-06,100,65~152,«·∂»Œ€»æ,49,97,23,1.277,43,145
2016-07,91,35~125,¡º,55,92,16,1.252,36,124
2016-08,71,51~97,¡º,41,83,20,1.403,32,102
2016-09,94,47~266,¡º,56,114,24,1.56,40,120
2016-10,94,52~186,¡º,51,128,30,1.506,60,61
2016-11,149,50~329,«·∂»Œ€»æ,108,214,53,2.117,70,40
2016-12,265,128~500,÷ÿ∂»Œ€»æ,231,331,82,3.345,86,31
2017-01,218,63~392,÷ÿ∂»Œ€»æ,170,285,89,3.613,79,36
2017-02,147,61~310,«·∂»Œ€»æ,105,203,81,2.482,65,70
2017-03,89,57~142,¡º,49,120,40,1.358,54,97
2017-04,114,69~206,«·∂»Œ€»æ,76,154,43,1.33,51,108
2017-05,149,71~500,«·∂»Œ€»æ,67,181,32,1.126,42,172
2017-06,137,62~201,«·∂»Œ€»æ,69,130,23,1.12,42,189
2017-07,108,53~181,«·∂»Œ€»æ,65,109,11,1.035,28,141
2017-08,99,55~187,¡º,63,111,18,1.361,36,134
2017-09,108,64~155,«·∂»Œ€»æ,74,136,24,1.31,45,139
2017-10,112,39~246,«·∂»Œ€»æ,83,124,10,1.155,49,66
2017-11,123,64~232,«·∂»Œ€»æ,91,156,23,1.34,59,52
2017-12,152,66~323,÷–∂»Œ€»æ,117,179,48,2.181,66,44
2018-01,160,67~366,÷–∂»Œ€»æ,124,183,42,2.039,60,48
2018-02,145,64~320,«·∂»Œ€»æ,108,182,46,1.807,44,88
2018-03,126,56~244,«·∂»Œ€»æ,88,153,16,1.048,35,119
2018-04,108,65~185,«·∂»Œ€»æ,55,154,16,0.913,30,113
