‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2014-12,230,230~230,÷ÿ∂»Œ€»æ,94,371,58,1.5,55,56
2015-01,114,70~265,«·∂»Œ€»æ,83,149,44,2.142,54,59
2015-02,114,69~225,«·∂»Œ€»æ,81,139,41,1.543,39,74
2015-03,86,44~159,¡º,58,102,30,1.084,43,76
2015-04,83,45~182,¡º,46,112,14,0.98,43,90
2015-05,83,52~178,¡º,39,111,12,1.123,41,106
2015-06,74,52~111,¡º,40,91,9,0.9,38,98
2015-07,74,49~136,¡º,44,73,9,0.59,41,112
2015-08,68,40~95,¡º,26,54,10,0.694,45,111
2015-09,64,43~83,¡º,24,49,12,0.657,44,98
2015-10,74,35~157,¡º,31,69,16,0.816,55,70
2015-11,62,33~90,¡º,37,70,27,1.323,38,37
2015-12,105,42~247,«·∂»Œ€»æ,74,121,45,1.81,51,58
2016-01,89,41~169,¡º,63,99,45,1.665,43,74
2016-02,91,43~362,¡º,39,112,36,1.259,34,93
2016-03,77,48~133,¡º,39,94,27,1.503,38,108
2016-04,62,40~97,¡º,26,65,13,1.063,33,104
2016-05,86,40~161,¡º,43,111,11,0.739,26,120
2016-06,75,55~111,¡º,30,72,9,0.7,28,124
2016-07,68,0~99,¡º,30,55,8,0.813,29,114
2016-08,70,41~113,¡º,36,44,9,0.794,29,121
2016-09,69,49~113,¡º,41,67,11,1.083,46,83
2016-10,61,38~112,¡º,38,57,11,1.306,44,63
2016-11,115,65~500,«·∂»Œ€»æ,57,161,23,1.307,67,58
2016-12,91,50~198,¡º,58,108,29,1.416,57,62
2017-01,103,47~500,«·∂»Œ€»æ,58,130,30,1.235,41,74
2017-02,90,53~198,¡º,55,111,22,1.189,46,85
2017-03,72,48~151,¡º,33,88,13,0.965,44,89
2017-04,72,43~138,¡º,25,82,6,0.663,41,104
2017-05,90,54~338,¡º,27,93,5,0.584,45,111
2017-06,72,48~97,¡º,18,47,6,0.45,33,125
2017-07,68,43~99,¡º,17,42,4,0.361,27,121
2017-08,61,34~108,¡º,16,37,11,0.413,26,108
2017-09,59,42~78,¡º,26,68,5,0.48,35,85
2017-10,54,28~76,¡º,24,61,8,0.542,34,59
2017-11,80,58~206,¡º,40,104,20,0.823,51,68
2017-12,92,50~401,¡º,45,121,27,0.906,49,72
2018-01,80,57~134,¡º,48,97,22,0.865,40,74
2018-02,81,53~380,¡º,32,101,17,0.661,29,98
2018-03,86,37~155,¡º,31,117,11,0.697,42,110
2018-04,116,60~166,«·∂»Œ€»æ,41,180,10,0.413,35,111
