‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2014-12,81,81~81,¡º,60,89,32,1.6,42,44
2015-01,67,33~132,¡º,41,79,41,1.348,36,58
2015-02,60,30~98,¡º,34,63,19,1.136,21,81
2015-03,61,30~133,¡º,23,57,20,0.8,29,95
2015-04,68,35~109,¡º,16,47,18,0.607,23,118
2015-05,75,52~115,¡º,18,48,19,0.461,19,130
2015-06,56,23~85,¡º,11,35,19,0.407,20,99
2015-07,77,27~131,¡º,18,47,21,0.368,26,127
2015-08,65,37~111,¡º,15,41,19,0.361,27,111
2015-09,47,32~70,”≈,10,36,15,0.49,31,78
2015-10,66,38~100,¡º,19,63,17,0.581,48,80
2015-11,59,32~79,¡º,19,53,18,1.027,46,35
2015-12,76,40~132,¡º,40,87,23,1.052,56,40
2016-01,85,47~150,¡º,59,101,23,1.21,48,56
2016-02,86,47~182,¡º,49,104,23,1.017,35,84
2016-03,81,51~192,¡º,37,97,19,0.877,40,103
2016-04,62,38~99,¡º,16,51,17,0.643,35,107
2016-05,69,46~110,¡º,26,60,17,0.548,30,115
2016-06,77,50~126,¡º,16,45,19,0.42,26,132
2016-07,56,31~95,¡º,8,31,19,0.671,28,100
2016-08,51,37~75,¡º,11,36,17,0.748,25,96
2016-09,57,39~94,¡º,15,46,19,0.647,33,92
2016-10,52,32~100,¡º,13,44,16,0.661,31,71
2016-11,70,39~113,¡º,28,91,19,1.133,41,41
2016-12,93,51~143,¡º,55,131,23,1.294,54,32
2017-01,90,32~174,¡º,51,125,22,1.345,47,43
2017-02,73,36~118,¡º,38,94,19,1.1,40,56
2017-03,68,35~132,¡º,26,79,20,0.965,44,64
2017-04,64,39~98,¡º,19,63,19,0.677,38,93
2017-05,70,40~121,¡º,26,69,18,0.771,39,105
2017-06,61,38~92,¡º,16,48,22,0.63,32,108
2017-07,60,41~106,¡º,11,34,26,0.694,30,108
2017-08,52,34~81,¡º,7,26,22,0.748,29,93
2017-09,46,31~62,”≈,12,30,21,0.823,35,61
2017-10,39,28~57,”≈,10,24,19,0.784,29,39
2017-11,58,37~90,¡º,26,61,21,0.903,40,39
2017-12,96,43~500,¡º,46,108,26,1.181,56,43
2018-01,71,29~115,¡º,38,83,21,1.074,47,58
2018-02,74,31~175,¡º,41,83,21,0.957,37,76
2018-03,64,33~94,¡º,27,65,24,0.803,43,95
2018-04,89,62~143,¡º,33,120,22,0.6,35,121
