‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2014-12,199,199~199,÷–∂»Œ€»æ,150,191,12,1,30,68
2015-01,154,51~266,÷–∂»Œ€»æ,117,160,22,1.055,40,40
2015-02,108,37~228,«·∂»Œ€»æ,81,108,14,0.829,22,66
2015-03,96,55~166,¡º,69,102,16,0.697,30,109
2015-04,86,40~154,¡º,54,91,17,0.593,27,131
2015-05,99,49~163,¡º,62,96,13,0.523,22,145
2015-06,85,49~156,¡º,50,77,12,0.523,24,128
2015-07,97,52~143,¡º,52,82,18,0.506,26,149
2015-08,76,40~120,¡º,42,69,18,0.519,26,118
2015-09,60,30~173,¡º,35,54,11,0.567,27,87
2015-10,93,35~203,¡º,66,102,19,0.758,38,91
2015-11,66,29~109,¡º,45,70,13,0.96,37,44
2015-12,110,42~288,«·∂»Œ€»æ,83,116,18,0.994,41,38
2016-01,110,52~219,«·∂»Œ€»æ,81,116,17,1.145,39,51
2016-02,98,40~275,¡º,70,104,12,0.903,29,87
2016-03,94,34~140,¡º,67,110,25,0.926,42,92
2016-04,77,44~142,¡º,51,80,19,0.643,29,109
2016-05,91,43~172,¡º,55,93,13,0.539,24,138
2016-06,83,50~118,¡º,43,68,16,0.527,21,132
2016-07,74,39~135,¡º,38,57,10,0.439,23,121
2016-08,86,50~144,¡º,46,74,10,0.523,24,137
2016-09,70,39~112,¡º,45,72,13,0.6,27,102
2016-10,73,35~127,¡º,50,79,11,0.665,37,68
2016-11,108,47~214,«·∂»Œ€»æ,81,123,18,0.843,42,54
2016-12,136,63~193,«·∂»Œ€»æ,102,149,19,0.926,49,37
2017-01,157,47~322,÷–∂»Œ€»æ,120,166,22,1.019,50,48
2017-02,103,56~202,«·∂»Œ€»æ,75,111,17,0.9,41,66
2017-03,73,45~100,¡º,49,82,16,0.816,50,79
2017-04,80,48~154,¡º,37,72,17,0.75,45,117
2017-05,92,44~138,¡º,35,72,19,0.694,39,141
2017-06,77,43~120,¡º,31,58,18,0.69,35,121
2017-07,99,51~166,¡º,27,52,10,0.465,33,156
2017-08,78,34~125,¡º,17,32,7,0.319,27,131
2017-09,60,38~129,¡º,26,44,8,0.37,34,94
2017-10,56,34~100,¡º,31,50,8,0.477,41,59
2017-11,81,50~135,¡º,55,89,10,0.593,52,64
2017-12,123,59~222,«·∂»Œ€»æ,89,142,14,0.658,59,48
2018-01,101,36~202,«·∂»Œ€»æ,73,119,15,1.023,55,58
2018-02,94,41~217,¡º,66,108,14,0.907,36,87
2018-03,83,47~133,¡º,52,88,11,0.729,48,113
2018-04,90,59~140,¡º,35,90,12,0.538,43,134
