‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2014-12,57,57~57,¡º,23,63,52,0.7,15,34
2015-01,118,43~218,«·∂»Œ€»æ,88,139,115,2.368,31,28
2015-02,82,51~122,¡º,51,110,76,1.9,22,40
2015-03,75,44~132,¡º,44,97,48,2.068,28,49
2015-04,74,39~114,¡º,41,99,42,1.883,24,52
2015-05,83,42~142,¡º,53,109,37,1.948,28,78
2015-06,77,31~207,¡º,46,94,51,1.537,34,78
2015-07,84,55~127,¡º,55,115,42,1.632,38,86
2015-08,68,41~112,¡º,40,85,30,1.748,32,68
2015-09,62,38~107,¡º,35,72,32,1.08,31,63
2015-10,81,37~211,¡º,48,98,46,1.745,50,47
2015-11,106,50~257,«·∂»Œ€»æ,76,129,66,2.263,48,39
2015-12,144,33~285,«·∂»Œ€»æ,104,188,82,1.916,48,46
2016-01,144,51~250,«·∂»Œ€»æ,104,192,120,2.203,63,46
2016-02,93,35~150,¡º,56,119,106,1.831,43,76
2016-03,151,60~260,÷–∂»Œ€»æ,108,195,139,2.213,60,116
2016-04,118,54~216,«·∂»Œ€»æ,85,151,79,1.877,45,130
2016-05,79,38~145,¡º,41,76,48,1.529,29,122
2016-06,63,0~90,¡º,33,69,24,1.813,23,100
2016-07,51,28~70,¡º,26,53,15,1.565,16,71
2016-08,52,38~72,¡º,22,50,24,1.671,21,80
2016-09,58,29~98,¡º,27,53,33,2.137,25,60
2016-10,54,28~93,¡º,23,44,29,1.919,28,65
2016-11,134,53~213,«·∂»Œ€»æ,100,175,113,3.037,63,57
2016-12,155,48~358,÷–∂»Œ€»æ,120,173,112,3.042,60,56
2017-01,141,40~297,«·∂»Œ€»æ,106,160,95,2.516,52,68
2017-02,124,50~246,«·∂»Œ€»æ,92,148,99,2.786,53,102
2017-03,104,58~213,«·∂»Œ€»æ,71,127,61,1.89,46,110
2017-04,96,51~202,¡º,53,125,45,2.103,47,126
2017-05,119,54~194,«·∂»Œ€»æ,39,112,35,1.623,44,171
2017-06,149,74~207,«·∂»Œ€»æ,52,108,27,1.69,41,210
2017-07,129,61~202,«·∂»Œ€»æ,58,118,17,2.01,32,184
2017-08,111,47~177,«·∂»Œ€»æ,56,104,23,1.803,31,162
2017-09,103,57~147,«·∂»Œ€»æ,65,118,29,2.033,49,133
2017-10,80,31~142,¡º,55,93,23,1.7,45,78
2017-11,99,59~190,¡º,68,132,51,2.167,60,81
2017-12,106,41~246,«·∂»Œ€»æ,70,126,66,2.565,48,68
2018-01,140,49~316,«·∂»Œ€»æ,102,155,52,2.155,46,64
2018-02,128,55~316,«·∂»Œ€»æ,90,147,48,1.679,35,95
2018-03,124,53~254,«·∂»Œ€»æ,90,150,29,1.603,43,121
2018-04,115,72~151,«·∂»Œ€»æ,49,179,28,1.525,42,115
