‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2014-12,189,189~189,÷–∂»Œ€»æ,142,171,24,0.7,35,52
2015-01,168,45~256,÷–∂»Œ€»æ,129,159,27,1,31,48
2015-02,133,38~251,«·∂»Œ€»æ,101,130,24,0.768,30,68
2015-03,84,49~124,¡º,60,87,34,0.706,33,103
2015-04,91,34~219,¡º,61,87,35,0.57,27,127
2015-05,104,58~161,«·∂»Œ€»æ,75,104,29,0.516,24,124
2015-06,69,27~112,¡º,41,62,14,0.6,22,112
2015-07,89,42~137,¡º,36,57,19,0.532,25,142
2015-08,68,37~109,¡º,32,49,22,0.506,24,118
2015-09,47,29~96,”≈,27,43,21,0.587,23,78
2015-10,77,23~152,¡º,54,80,25,0.71,33,86
2015-11,65,28~94,¡º,47,64,15,0.83,29,50
2015-12,89,41~200,¡º,65,88,21,0.923,37,45
2016-01,96,32~182,¡º,71,93,20,1.035,33,53
2016-02,109,42~318,«·∂»Œ€»æ,81,108,22,1.062,34,84
2016-03,85,35~140,¡º,60,88,21,0.894,34,109
2016-04,65,33~117,¡º,39,58,16,0.697,28,104
2016-05,86,36~257,¡º,51,79,15,0.665,26,129
2016-06,79,41~126,¡º,34,53,20,0.573,25,131
2016-07,75,38~135,¡º,28,46,18,0.439,20,126
2016-08,82,41~147,¡º,36,54,16,0.532,20,135
2016-09,66,40~116,¡º,42,59,18,0.557,24,104
2016-10,65,30~137,¡º,44,68,17,0.629,22,81
2016-11,91,35~160,¡º,67,98,19,0.833,30,67
2016-12,121,60~193,«·∂»Œ€»æ,91,124,23,1.123,33,42
2017-01,145,43~290,«·∂»Œ€»æ,111,145,24,1.042,35,53
2017-02,102,53~172,«·∂»Œ€»æ,76,101,17,0.882,29,69
2017-03,72,31~132,¡º,51,79,17,0.758,29,74
2017-04,68,32~105,¡º,33,56,14,0.52,26,113
2017-05,86,42~145,¡º,45,78,21,0.552,29,126
2017-06,66,26~128,¡º,26,42,14,0.51,24,113
2017-07,93,31~204,¡º,24,42,13,0.445,22,149
2017-08,76,22~120,¡º,18,33,9,0.455,16,128
2017-09,48,25~99,”≈,23,38,8,0.623,20,80
2017-10,41,19~80,”≈,25,36,8,0.5,21,54
2017-11,79,39~135,¡º,57,79,11,0.73,32,64
2017-12,120,62~192,«·∂»Œ€»æ,89,128,18,0.961,41,46
2018-01,92,24~195,¡º,68,93,17,1.032,38,61
2018-02,93,39~210,¡º,68,97,17,0.979,29,87
2018-03,70,30~129,¡º,45,71,9,0.839,30,104
2018-04,85,46~126,¡º,35,84,12,0.688,30,133
