‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2013-12,158,24~468,÷–∂»Œ€»æ,125,140,48,1.373,71,49
2014-01,103,30~238,«·∂»Œ€»æ,77,90,28,0.997,54,58
2014-02,74,27~240,¡º,52,59,17,0.796,36,73
2014-03,82,39~202,¡º,57,84,19,0.787,51,100
2014-04,77,50~187,¡º,53,67,15,0.727,47,108
2014-05,96,53~193,¡º,63,99,17,0.777,42,142
2014-06,72,37~182,¡º,44,58,12,0.72,35,118
2014-07,74,32~167,¡º,45,63,12,0.765,31,112
2014-08,67,30~150,¡º,38,52,13,0.768,34,112
2014-09,69,32~138,¡º,35,52,13,0.74,32,117
2014-10,77,52~137,¡º,40,68,16,0.781,42,119
2014-11,74,38~182,¡º,52,71,18,0.843,52,84
2014-12,99,39~190,¡º,72,113,36,1.09,68,47
2015-01,111,28~256,«·∂»Œ€»æ,83,108,29,1.09,63,56
2015-02,90,34~222,¡º,64,85,20,0.946,46,81
2015-03,81,37~143,¡º,54,66,15,0.845,48,102
2015-04,88,44~166,¡º,56,81,16,0.79,53,122
2015-05,77,51~117,¡º,44,63,12,0.697,39,126
2015-06,80,43~188,¡º,43,57,11,0.697,35,129
2015-07,84,31~171,¡º,39,57,11,0.658,31,134
2015-08,86,28~181,¡º,40,58,13,0.735,28,135
2015-09,79,35~159,¡º,34,49,13,0.72,32,132
2015-10,82,47~133,¡º,47,73,17,0.816,49,127
2015-11,87,35~179,¡º,58,74,17,1.09,58,69
2015-12,117,53~266,«·∂»Œ€»æ,82,104,25,1.197,67,52
2016-01,102,40~213,«·∂»Œ€»æ,70,91,24,1.045,57,69
2016-02,80,42~178,¡º,54,78,19,0.855,43,97
2016-03,80,45~134,¡º,52,76,17,0.684,49,107
2016-04,90,53~159,¡º,56,81,14,0.737,50,126
2016-05,93,51~163,¡º,51,77,12,0.742,41,135
2016-06,79,43~139,¡º,40,54,10,0.703,36,122
2016-07,95,24~169,¡º,38,59,10,0.752,31,143
2016-08,59,26~135,¡º,19,36,11,0.665,23,104
2016-09,68,23~163,¡º,32,45,12,0.723,34,112
2016-10,51,29~72,¡º,22,37,12,0.632,33,87
2016-11,78,37~144,¡º,44,62,16,0.867,58,69
2016-12,94,38~185,¡º,58,77,19,1.058,65,64
2017-01,74,35~130,¡º,44,58,17,0.894,47,73
2017-02,78,38~158,¡º,50,60,14,0.829,49,92
2017-03,71,47~105,¡º,45,62,12,0.723,50,107
2017-04,90,54~135,¡º,45,73,12,0.793,51,131
2017-05,88,43~154,¡º,32,66,11,0.626,37,135
2017-06,82,45~157,¡º,38,47,9,0.663,35,128
2017-07,114,33~204,«·∂»Œ€»æ,33,57,10,0.668,30,173
2017-08,95,25~191,¡º,31,50,8,0.732,32,147
2017-09,74,43~160,¡º,26,43,9,0.72,36,117
2017-10,58,38~87,¡º,24,43,9,0.687,33,102
2017-11,79,41~129,¡º,42,70,13,0.803,59,79
2017-12,93,48~225,¡º,54,76,15,0.99,68,63
2018-01,92,35~239,¡º,58,68,14,0.981,58,63
2018-02,73,39~162,¡º,44,63,14,0.775,47,90
2018-03,70,42~120,¡º,41,54,12,0.635,45,102
2018-04,74,45~100,¡º,35,88,13,0.6,42,105
