‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2014-12,54,54~54,¡º,24,57,32,1.6,16,95
2015-01,73,42~164,¡º,43,84,29,1.274,16,95
2015-02,74,43~109,¡º,39,88,28,0.786,12,104
2015-03,107,64~176,«·∂»Œ€»æ,50,162,32,0.653,12,119
2015-04,90,50~171,¡º,42,97,43,0.533,12,124
2015-05,83,65~156,¡º,20,76,9,0.732,14,134
2015-06,88,59~111,¡º,31,52,9,0.917,17,144
2015-07,63,29~130,¡º,32,50,9,0.683,17,58
2015-08,106,68~208,«·∂»Œ€»æ,34,77,11,0.675,17,160
2015-09,78,52~136,¡º,38,67,12,0.7,17,124
2015-10,73,52~118,¡º,43,85,15,0.67,16,109
2015-11,69,42~138,¡º,45,70,21,0.73,15,99
2015-12,63,43~153,¡º,39,59,22,0.732,13,96
2016-01,72,45~136,¡º,40,83,16,0.752,14,100
2016-02,83,47~183,¡º,43,106,19,0.779,12,107
2016-03,96,60~256,¡º,52,133,21,0.729,13,117
2016-04,82,62~104,¡º,30,88,23,0.66,13,131
2016-05,92,57~190,¡º,30,95,14,0.658,11,137
2016-06,90,70~103,¡º,22,49,13,0.62,10,148
2016-07,93,50~124,¡º,26,54,21,0.713,12,150
2016-08,83,51~115,¡º,27,56,15,0.765,12,139
2016-09,69,49~92,¡º,18,42,13,0.627,13,122
2016-10,67,49~99,¡º,34,73,14,0.684,15,109
2016-11,73,40~207,¡º,33,80,22,0.89,15,104
2016-12,61,36~207,¡º,23,54,34,0.639,14,98
2017-01,77,40~307,¡º,33,91,16,0.465,13,97
2017-02,66,0~162,¡º,31,78,17,0.479,9,93
2017-03,72,55~106,¡º,34,71,17,0.465,12,121
2017-04,70,42~117,¡º,28,59,21,0.377,11,115
2017-05,75,62~97,¡º,24,47,12,0.432,8,129
2017-06,75,60~88,¡º,22,38,12,0.593,9,130
2017-07,74,41~96,¡º,26,43,13,0.652,10,127
2017-08,63,40~94,¡º,21,33,7,0.7,12,115
2017-09,55,43~76,¡º,25,37,11,0.647,17,103
2017-10,51,35~68,¡º,29,46,12,0.703,20,88
2017-11,53,38~77,¡º,26,49,13,0.613,19,87
2017-12,66,36~220,¡º,34,71,24,0.687,24,92
2018-01,67,40~115,¡º,35,73,22,0.671,24,98
2018-02,72,52~171,¡º,32,73,16,0.604,21,114
2018-03,80,61~161,¡º,31,80,13,0.526,22,124
2018-04,146,72~406,«·∂»Œ€»æ,43,164,12,0.463,19,133
