‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2014-12,110,110~110,«·∂»Œ€»æ,83,170,35,0.8,52,112
2015-01,133,20~278,«·∂»Œ€»æ,100,145,39,1.274,45,56
2015-02,116,24~216,«·∂»Œ€»æ,86,122,27,1.35,37,67
2015-03,68,35~140,¡º,48,73,20,1.181,32,52
2015-04,71,28~104,¡º,47,78,21,0.953,27,101
2015-05,76,42~131,¡º,52,80,15,1.029,21,107
2015-06,51,34~108,¡º,28,47,15,0.88,15,89
2015-07,57,31~94,¡º,35,58,12,0.958,18,97
2015-08,68,33~129,¡º,39,69,14,0.935,18,107
2015-09,74,34~113,¡º,48,80,14,0.97,24,110
2015-10,90,32~137,¡º,65,108,18,1.155,37,107
2015-11,55,28~104,¡º,35,56,11,1.37,34,32
2015-12,91,34~198,¡º,66,94,17,1.239,40,32
2016-01,98,44~203,¡º,71,99,18,1.442,40,37
2016-02,97,34~329,¡º,72,104,21,1.234,36,72
2016-03,87,31~163,¡º,64,95,19,1.219,40,71
2016-04,62,30~128,¡º,42,63,13,1.14,31,65
2016-05,60,32~100,¡º,40,64,11,0.958,24,86
2016-06,57,31~107,¡º,29,53,11,0.823,19,98
2016-07,53,24~94,¡º,25,49,11,0.777,18,91
2016-08,68,33~137,¡º,36,61,13,0.981,20,110
2016-09,86,31~166,¡º,54,88,18,0.993,23,131
2016-10,67,21~117,¡º,47,67,13,0.994,25,68
2016-11,76,20~147,¡º,55,77,15,1.18,35,42
2016-12,124,38~216,«·∂»Œ€»æ,93,125,26,1.555,47,52
2017-01,127,39~266,«·∂»Œ€»æ,95,120,21,1.665,35,54
2017-02,95,42~218,¡º,70,88,18,1.493,30,70
2017-03,67,28~202,¡º,47,65,14,1.158,31,58
2017-04,64,27~101,¡º,39,64,14,1.08,30,99
2017-05,76,37~166,¡º,38,67,10,1.074,24,119
2017-06,46,25~80,”≈,24,40,8,1.053,20,79
2017-07,48,23~93,”≈,21,39,11,0.7,17,89
2017-08,48,28~89,”≈,21,41,13,0.761,18,87
2017-09,71,35~130,¡º,37,64,16,0.987,21,116
2017-10,63,20~118,¡º,43,68,15,0.929,25,90
2017-11,95,38~193,¡º,70,96,21,1.16,40,62
2017-12,114,40~192,«·∂»Œ€»æ,86,113,30,1.342,51,57
2018-01,95,32~239,¡º,70,89,21,1.2,41,43
2018-02,102,29~213,«·∂»Œ€»æ,75,105,19,1.218,41,66
2018-03,66,27~109,¡º,46,75,18,1.139,38,77
2018-04,81,57~96,¡º,50,109,19,1.05,36,101
