‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2013-12,170,65~329,÷–∂»Œ€»æ,131,215,153,1.727,64,47
2014-01,170,55~324,÷–∂»Œ€»æ,131,207,106,1.739,51,54
2014-02,117,41~231,«·∂»Œ€»æ,84,129,62,1.354,35,88
2014-03,131,74~226,«·∂»Œ€»æ,92,182,69,1.287,42,121
2014-04,111,56~234,«·∂»Œ€»æ,68,146,51,0.9,35,150
2014-05,130,72~207,«·∂»Œ€»æ,56,147,47,0.845,33,188
2014-06,122,65~173,«·∂»Œ€»æ,56,108,31,0.783,27,181
2014-07,129,56~206,«·∂»Œ€»æ,59,118,30,0.742,27,190
2014-08,114,48~202,«·∂»Œ€»æ,58,110,33,0.79,32,169
2014-09,99,42~169,¡º,67,119,30,0.893,35,128
2014-10,97,40~182,¡º,68,126,32,0.806,39,117
2014-11,139,60~266,«·∂»Œ€»æ,104,181,69,1.36,56,66
2014-12,131,64~229,«·∂»Œ€»æ,94,174,115,1.377,57,48
2015-01,123,46~252,«·∂»Œ€»æ,90,158,92,1.3,49,58
2015-02,115,52~228,«·∂»Œ€»æ,81,148,81,1.25,40,86
2015-03,116,56~319,«·∂»Œ€»æ,72,169,53,1.084,39,113
2015-04,105,63~180,«·∂»Œ€»æ,63,136,30,0.773,29,147
2015-05,104,62~160,«·∂»Œ€»æ,55,125,25,0.713,27,156
2015-06,121,57~198,«·∂»Œ€»æ,48,113,23,0.673,23,182
2015-07,97,47~186,¡º,46,95,18,0.648,23,153
2015-08,103,49~174,«·∂»Œ€»æ,55,105,24,0.79,30,155
2015-09,90,46~178,¡º,49,96,26,0.857,33,140
2015-10,112,58~227,«·∂»Œ€»æ,78,148,35,1,41,122
2015-11,108,35~285,«·∂»Œ€»æ,80,118,38,1.223,38,62
2015-12,185,45~375,÷–∂»Œ€»æ,145,204,80,1.742,55,46
2016-01,128,47~297,«·∂»Œ€»æ,96,148,81,1.442,47,53
2016-02,98,35~193,¡º,70,120,70,1.1,35,79
2016-03,103,55~167,«·∂»Œ€»æ,67,145,42,0.919,37,116
2016-04,113,61~269,«·∂»Œ€»æ,68,163,32,0.763,33,140
2016-05,110,60~168,«·∂»Œ€»æ,56,129,27,0.719,33,157
2016-06,112,61~156,«·∂»Œ€»æ,44,99,18,0.67,23,172
2016-07,82,38~140,¡º,37,75,14,0.597,20,135
2016-08,69,39~126,¡º,34,76,21,0.726,27,112
2016-09,93,42~176,¡º,54,108,27,0.897,34,141
2016-10,81,49~137,¡º,53,101,24,0.89,35,95
2016-11,114,43~199,«·∂»Œ€»æ,81,148,40,1.173,48,61
2016-12,151,43~378,÷–∂»Œ€»æ,114,174,53,1.519,53,48
2017-01,150,45~302,«·∂»Œ€»æ,114,175,55,1.616,48,51
2017-02,122,54~247,«·∂»Œ€»æ,88,142,50,1.136,40,82
2017-03,91,54~198,¡º,63,118,30,0.913,39,109
2017-04,93,60~145,¡º,55,121,20,0.75,34,134
2017-05,126,51~232,«·∂»Œ€»æ,50,139,17,0.584,27,167
2017-06,116,59~206,«·∂»Œ€»æ,40,97,15,0.59,26,174
2017-07,88,45~180,¡º,42,86,12,0.642,21,138
2017-08,81,35~153,¡º,31,64,11,0.652,22,132
2017-09,98,48~149,¡º,42,94,15,0.71,30,154
2017-10,86,32~188,¡º,53,109,15,0.881,41,99
2017-11,97,55~179,¡º,60,135,24,1.04,46,71
2017-12,113,64~223,«·∂»Œ€»æ,79,146,35,1.348,50,57
2018-01,131,51~397,«·∂»Œ€»æ,97,164,38,1.455,48,55
2018-02,95,51~175,¡º,64,118,27,1.089,30,81
2018-03,96,51~199,¡º,63,124,18,0.919,33,115
2018-04,97,52~144,¡º,56,140,14,0.888,26,121
