‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2013-12,118,118~118,«·∂»Œ€»æ,47,185,90,0.4,55,34
2014-01,99,35~242,¡º,72,89,92,0.771,36,42
2014-02,117,46~268,«·∂»Œ€»æ,87,83,95,0.793,31,61
2014-03,99,51~205,¡º,71,84,57,0.584,27,79
2014-04,92,46~199,¡º,63,99,18,0.443,23,100
2014-05,74,47~156,¡º,39,76,10,0.329,19,115
2014-06,81,45~213,¡º,48,62,7,0.383,15,119
2014-07,87,38~200,¡º,55,61,5,0.51,16,121
2014-08,79,31~177,¡º,46,70,7,0.5,15,122
2014-09,70,45~139,¡º,41,68,10,0.483,20,106
2014-10,101,40~331,«·∂»Œ€»æ,72,89,16,0.539,21,91
2014-11,125,44~338,«·∂»Œ€»æ,93,86,86,0.9,45,46
2014-12,90,30~365,¡º,64,68,94,0.745,32,29
2015-01,97,30~228,¡º,72,69,113,0.813,33,24
2015-02,111,49~359,«·∂»Œ€»æ,75,91,88,1.161,29,30
2015-03,97,49~189,¡º,69,85,57,0.768,26,37
2015-04,88,38~202,¡º,60,79,19,0.327,26,59
2015-05,65,34~116,¡º,42,70,12,0.306,23,73
2015-06,63,43~109,¡º,43,49,5,0.26,16,92
2015-07,54,29~96,¡º,31,46,3,0.271,18,89
2015-08,67,38~133,¡º,41,61,3,0.41,19,100
2015-09,65,34~112,¡º,37,63,7,0.463,30,107
2015-10,84,30~180,¡º,56,83,11,0.461,35,82
2015-11,142,55~490,«·∂»Œ€»æ,111,110,85,0.79,48,45
2015-12,125,49~256,«·∂»Œ€»æ,92,97,84,1.029,46,35
2016-01,99,53~282,¡º,66,83,101,0.768,41,38
2016-02,86,51~286,¡º,57,92,84,0.597,33,48
2016-03,96,42~222,¡º,65,109,52,0.545,35,60
2016-04,92,44~412,¡º,51,117,13,0.38,30,91
2016-05,76,41~119,¡º,46,76,10,0.361,28,120
2016-06,78,37~174,¡º,44,63,6,0.413,20,126
2016-07,62,29~134,¡º,36,56,3,0.423,17,94
2016-08,55,30~92,¡º,25,49,5,0.597,19,97
2016-09,63,32~122,¡º,37,62,6,0.453,23,103
2016-10,69,29~147,¡º,46,67,10,0.652,32,73
2016-11,87,38~220,¡º,60,95,57,1.067,42,50
2016-12,98,30~240,¡º,71,93,56,1.274,43,36
2017-01,113,42~500,«·∂»Œ€»æ,79,135,63,1.055,41,35
2017-02,89,47~204,¡º,62,94,48,0.825,34,38
2017-03,88,44~189,¡º,60,93,35,0.626,37,68
2017-04,79,50~143,¡º,42,98,10,0.393,29,99
2017-05,91,43~378,¡º,35,95,6,0.277,20,126
2017-06,86,42~204,¡º,39,60,6,0.323,21,135
2017-07,65,32~99,¡º,35,54,3,0.41,16,102
2017-08,45,21~87,”≈,20,37,3,0.306,14,78
2017-09,65,42~117,¡º,34,58,5,0.6,18,110
2017-10,63,33~153,¡º,40,63,10,0.613,25,76
2017-11,61,24~139,¡º,38,64,24,0.62,29,57
2017-12,75,32~172,¡º,53,72,36,0.948,36,48
2018-01,69,40~198,¡º,45,71,30,0.874,37,56
2018-02,93,37~276,¡º,66,95,33,0.793,34,77
2018-03,82,45~182,¡º,58,79,17,0.661,30,95
2018-04,71,45~114,¡º,32,82,6,0.388,20,92
