‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2013-12,218,76~419,÷ÿ∂»Œ€»æ,176,272,95,2.007,41,22
2014-01,194,60~497,÷–∂»Œ€»æ,150,246,71,2.106,44,39
2014-02,195,76~436,÷–∂»Œ€»æ,153,208,46,1.871,35,57
2014-03,116,69~200,«·∂»Œ€»æ,76,156,43,1.484,50,86
2014-04,95,55~145,¡º,62,128,31,1.2,38,98
2014-05,95,52~148,¡º,48,130,28,0.981,38,120
2014-06,75,51~155,¡º,40,82,17,0.92,33,80
2014-07,61,28~92,¡º,29,74,15,0.761,27,75
2014-08,73,39~104,¡º,41,94,14,0.861,32,96
2014-09,59,27~107,¡º,35,71,13,1.09,28,53
2014-10,103,43~208,«·∂»Œ€»æ,73,133,23,1.206,39,45
2014-11,120,52~221,«·∂»Œ€»æ,87,140,31,1.273,39,23
2014-12,98,44~174,¡º,61,131,31,1.477,36,28
2015-01,123,55~232,«·∂»Œ€»æ,89,155,45,1.629,44,36
2015-02,94,59~196,¡º,64,115,33,1.311,32,61
2015-03,86,42~160,¡º,59,108,31,1.171,33,67
2015-04,76,42~128,¡º,41,100,34,1.123,41,88
2015-05,83,44~128,¡º,47,111,19,1.042,42,104
2015-06,69,33~121,¡º,32,70,15,0.887,27,104
2015-07,74,53~115,¡º,35,73,18,0.894,23,122
2015-08,72,28~128,¡º,38,84,14,0.897,26,99
2015-09,75,37~138,¡º,50,89,12,1.01,31,82
2015-10,100,36~213,¡º,64,139,18,1.342,48,58
2015-11,99,40~300,¡º,69,124,16,1.677,43,25
2015-12,179,58~363,÷–∂»Œ€»æ,136,215,26,2.035,57,29
2016-01,187,53~373,÷–∂»Œ€»æ,147,210,21,2.223,67,36
2016-02,99,38~189,¡º,58,127,18,1.548,46,63
2016-03,149,60~279,«·∂»Œ€»æ,99,206,24,1.203,61,78
2016-04,107,65~158,«·∂»Œ€»æ,74,150,22,1.183,50,103
2016-05,100,44~181,¡º,57,126,25,0.968,41,133
2016-06,114,62~176,«·∂»Œ€»æ,42,97,19,0.99,34,171
2016-07,84,39~156,¡º,35,76,12,0.89,28,131
2016-08,87,35~125,¡º,42,85,12,1.106,26,140
2016-09,100,54~147,¡º,63,121,15,1.213,51,113
2016-10,94,33~190,¡º,66,116,12,1.206,47,64
2016-11,180,49~284,÷–∂»Œ€»æ,131,242,25,1.56,67,37
2016-12,202,77~439,÷ÿ∂»Œ€»æ,161,233,33,2.003,75,35
2017-01,224,62~500,÷ÿ∂»Œ€»æ,185,254,32,2.287,68,46
2017-02,185,53~330,÷–∂»Œ€»æ,143,200,29,1.843,63,79
2017-03,110,50~182,«·∂»Œ€»æ,77,124,24,1.206,57,86
2017-04,100,42~320,«·∂»Œ€»æ,61,127,20,1.307,56,106
2017-05,114,52~500,«·∂»Œ€»æ,56,125,18,1.194,53,132
2017-06,118,52~182,«·∂»Œ€»æ,40,88,16,1.167,47,174
2017-07,137,37~206,«·∂»Œ€»æ,37,84,17,1.219,37,198
2017-08,99,34~200,¡º,37,79,15,1.187,37,149
2017-09,81,45~153,¡º,49,100,15,1.337,45,100
2017-10,78,28~127,¡º,53,94,14,1.397,43,50
2017-11,139,71~345,«·∂»Œ€»æ,102,170,25,1.613,68,47
2017-12,172,68~387,÷–∂»Œ€»æ,124,203,32,1.777,71,46
2018-01,193,70~352,÷–∂»Œ€»æ,151,199,31,1.965,65,52
2018-02,141,45~326,«·∂»Œ€»æ,102,169,27,1.557,52,81
2018-03,143,52~256,«·∂»Œ€»æ,102,179,21,1.358,57,97
2018-04,145,95~282,«·∂»Œ€»æ,69,226,16,0.963,52,112
