‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2013-12,111,20~185,«·∂»Œ€»æ,84,103,39,1.28,63,100
2014-01,114,51~201,«·∂»Œ€»æ,85,104,29,1.248,63,127
2014-02,66,18~195,¡º,45,51,20,1.054,40,79
2014-03,74,29~153,¡º,51,66,29,1.071,52,77
2014-04,71,45~126,¡º,42,57,25,0.943,48,108
2014-05,53,25~174,¡º,27,39,18,0.774,39,86
2014-06,71,29~145,¡º,28,43,13,0.72,38,116
2014-07,95,29~205,¡º,30,46,19,0.732,33,148
2014-08,95,27~205,¡º,26,38,20,0.735,28,150
2014-09,98,27~203,¡º,33,47,19,0.82,31,153
2014-10,101,58~145,«·∂»Œ€»æ,56,79,21,0.861,36,156
2014-11,78,30~198,¡º,48,71,19,1.033,44,110
2014-12,78,30~141,¡º,57,77,23,1.087,49,85
2015-01,84,24~153,¡º,61,84,21,1.039,53,106
2015-02,74,28~148,¡º,52,68,13,0.964,35,97
2015-03,51,20~94,¡º,33,46,12,0.932,38,66
2015-04,82,24~188,¡º,34,52,13,0.808,35,127
2015-05,47,23~120,”≈,22,34,8,0.803,30,84
2015-06,48,26~93,”≈,16,26,8,0.67,21,89
2015-07,67,28~167,¡º,23,35,9,0.639,24,113
2015-08,90,39~201,¡º,32,47,12,0.742,32,138
2015-09,97,38~183,¡º,38,54,13,0.73,30,147
2015-10,79,22~144,¡º,46,66,17,0.819,34,127
2015-11,64,24~107,¡º,42,61,17,0.873,35,92
2015-12,57,26~122,¡º,38,53,16,0.99,37,59
2016-01,55,29~110,¡º,35,48,14,0.958,36,51
2016-02,50,21~95,¡º,34,45,7,0.779,24,67
2016-03,72,24~168,¡º,47,65,11,0.81,48,76
2016-04,57,30~88,¡º,35,49,9,0.807,39,67
2016-05,65,30~183,¡º,30,46,8,0.677,26,109
2016-06,64,32~139,¡º,21,36,8,0.683,30,106
2016-07,72,22~169,¡º,24,40,9,0.581,26,116
2016-08,86,25~180,¡º,34,52,12,0.719,31,134
2016-09,73,32~201,¡º,35,52,15,0.743,34,112
2016-10,54,35~111,¡º,32,46,14,0.826,30,87
2016-11,66,27~162,¡º,40,59,15,1.03,38,92
2016-12,76,30~107,¡º,54,76,16,1.155,52,90
2017-01,75,40~134,¡º,53,72,13,1.09,43,85
2017-02,71,37~148,¡º,42,57,12,0.957,44,106
2017-03,68,47~107,¡º,38,61,11,0.997,52,71
2017-04,75,34~187,¡º,39,56,11,0.873,44,97
2017-05,86,38~189,¡º,39,54,13,0.865,39,126
2017-06,51,33~102,¡º,20,34,9,0.773,33,79
2017-07,57,23~133,¡º,23,37,11,0.819,34,89
2017-08,75,23~167,¡º,23,38,11,0.781,33,120
2017-09,93,35~205,¡º,34,49,12,0.873,39,139
2017-10,68,31~137,¡º,36,50,12,0.9,31,117
2017-11,66,35~108,¡º,44,58,12,1.023,42,80
2017-12,79,33~130,¡º,55,74,18,1.106,53,92
2018-01,87,33~185,¡º,60,75,15,1.09,60,85
2018-02,66,25~159,¡º,45,54,10,0.914,32,92
2018-03,83,29~165,¡º,42,57,12,0.916,48,124
2018-04,95,47~170,¡º,37,70,12,0.788,41,142
