‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2013-12,229,95~436,÷ÿ∂»Œ€»æ,185,284,162,1.623,67,27
2014-01,199,76~417,÷–∂»Œ€»æ,152,260,132,1.839,65,36
2014-02,145,61~384,«·∂»Œ€»æ,111,173,92,1.461,49,63
2014-03,133,75~326,«·∂»Œ€»æ,93,183,79,1.194,49,100
2014-04,119,68~221,«·∂»Œ€»æ,83,166,62,1.137,45,121
2014-05,113,63~190,«·∂»Œ€»æ,68,149,55,0.845,33,159
2014-06,134,67~377,«·∂»Œ€»æ,88,128,55,1.09,34,176
2014-07,110,67~155,«·∂»Œ€»æ,65,97,46,1.029,31,163
2014-08,109,53~172,«·∂»Œ€»æ,66,95,50,1.1,37,160
2014-09,91,34~183,¡º,64,96,53,1.18,40,116
2014-10,107,57~204,«·∂»Œ€»æ,78,136,55,1.181,50,110
2014-11,135,73~322,«·∂»Œ€»æ,99,188,81,1.65,63,54
2014-12,128,77~201,«·∂»Œ€»æ,92,187,108,1.574,64,40
2015-01,139,64~297,«·∂»Œ€»æ,104,187,90,1.823,61,42
2015-02,117,65~186,«·∂»Œ€»æ,86,157,69,1.657,47,66
2015-03,109,61~261,«·∂»Œ€»æ,73,157,63,1.361,44,84
2015-04,94,48~166,¡º,61,120,45,1.217,37,121
2015-05,105,58~178,«·∂»Œ€»æ,65,122,50,1.135,34,152
2015-06,119,37~213,«·∂»Œ€»æ,72,130,46,1.073,29,170
2015-07,91,46~145,¡º,53,101,34,1.048,29,138
2015-08,87,44~133,¡º,52,85,41,0.961,35,135
2015-09,88,53~152,¡º,57,98,49,0.953,42,130
2015-10,145,70~279,«·∂»Œ€»æ,109,161,59,1.197,56,109
2015-11,134,48~264,«·∂»Œ€»æ,101,143,58,1.44,51,41
2015-12,178,65~494,÷–∂»Œ€»æ,137,220,85,1.835,66,32
2016-01,189,66~429,÷–∂»Œ€»æ,147,215,89,1.787,62,35
2016-02,129,47~254,«·∂»Œ€»æ,97,153,63,1.3,45,75
2016-03,102,56~185,«·∂»Œ€»æ,72,140,65,1.216,51,109
2016-04,99,62~166,¡º,63,136,40,1.093,38,128
2016-05,94,54~174,¡º,49,98,30,0.961,30,134
2016-06,104,70~140,«·∂»Œ€»æ,39,77,24,0.96,25,163
2016-07,83,38~158,¡º,40,69,20,0.8,19,135
2016-08,78,47~137,¡º,38,63,31,0.981,30,123
2016-09,97,47~163,¡º,55,90,34,1.07,46,144
2016-10,64,39~89,¡º,41,67,25,1.045,43,67
2016-11,94,37~172,¡º,67,108,34,1.133,55,50
2016-12,164,79~410,÷–∂»Œ€»æ,127,170,49,1.761,63,41
2017-01,128,52~272,«·∂»Œ€»æ,96,146,45,1.89,50,46
2017-02,111,51~199,«·∂»Œ€»æ,81,137,45,1.404,44,83
2017-03,82,53~129,¡º,53,113,35,0.887,45,104
2017-04,87,57~122,¡º,47,111,25,0.863,37,121
2017-05,145,59~500,«·∂»Œ€»æ,61,144,22,0.813,33,173
2017-06,141,45~202,«·∂»Œ€»æ,43,106,20,0.843,32,201
2017-07,90,42~159,¡º,31,83,15,0.865,25,133
2017-08,98,39~185,¡º,32,68,18,0.91,25,153
2017-09,97,49~167,¡º,38,73,20,0.923,34,151
2017-10,73,34~110,¡º,45,94,21,1.071,50,93
2017-11,91,51~130,¡º,61,124,26,0.987,55,70
2017-12,130,62~256,«·∂»Œ€»æ,98,155,31,1.368,63,53
2018-01,135,57~294,«·∂»Œ€»æ,101,158,30,1.432,55,55
2018-02,93,56~139,¡º,64,118,28,1.057,37,83
2018-03,83,53~132,¡º,45,100,21,0.974,32,116
2018-04,90,57~126,¡º,44,130,22,0.875,27,111
