‘¬∑›,AQI,∑∂Œß,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3
2014-12,233,233~233,÷ÿ∂»Œ€»æ,183,292,129,3.2,125,57
2015-01,218,99~374,÷ÿ∂»Œ€»æ,173,262,132,3.129,123,65
2015-02,142,65~277,«·∂»Œ€»æ,99,178,109,2.118,87,74
2015-03,111,51~479,«·∂»Œ€»æ,59,159,56,1.34,58,97
2015-04,78,53~126,¡º,36,91,21,0.953,64,122
2015-05,81,59~145,¡º,48,102,12,0.729,60,114
2015-06,75,54~101,¡º,36,66,11,0.837,54,123
2015-07,71,47~90,¡º,18,46,7,0.784,24,123
2015-08,60,47~72,¡º,19,46,9,0.765,28,109
2015-09,51,38~67,¡º,24,41,9,0.843,26,89
2015-10,50,35~74,¡º,16,34,13,0.884,30,92
2015-11,57,33~80,¡º,30,56,26,1.257,42,72
2015-12,62,38~98,¡º,34,62,32,2.026,45,77
2016-01,68,32~97,¡º,46,77,30,1.939,37,72
2016-02,78,24~167,¡º,44,102,24,1.659,33,69
2016-03,82,48~255,¡º,35,95,19,1.355,39,114
2016-04,71,55~112,¡º,31,70,20,1.143,26,121
2016-05,89,52~168,¡º,48,113,18,0.961,30,121
2016-06,75,51~97,¡º,32,61,14,0.94,30,127
2016-07,65,40~115,¡º,26,47,12,1.006,21,114
2016-08,53,37~74,¡º,32,53,14,1.271,25,85
2016-09,55,44~68,¡º,24,55,15,1.137,34,91
2016-10,69,40~105,¡º,38,76,16,1.532,40,74
2016-11,96,56~163,¡º,64,123,39,1.96,63,72
2016-12,107,61~216,«·∂»Œ€»æ,66,132,46,2.506,83,71
2017-01,172,67~500,÷–∂»Œ€»æ,124,226,53,2.326,51,79
2017-02,109,59~207,«·∂»Œ€»æ,81,121,48,1.729,44,98
2017-03,75,52~119,¡º,46,67,37,1.061,33,122
2017-04,78,37~300,¡º,40,64,24,0.753,21,119
2017-05,68,41~131,¡º,32,59,16,0.684,16,114
2017-06,68,36~102,¡º,21,43,18,0.643,15,118
2017-07,77,32~101,¡º,17,37,17,0.616,13,131
2017-08,58,34~91,¡º,15,31,17,0.706,14,105
2017-09,47,34~60,”≈,17,39,17,0.76,18,88
2017-10,55,30~112,¡º,28,60,17,0.89,21,77
2017-11,90,71~111,¡º,57,127,37,1.63,40,68
2017-12,130,59~500,«·∂»Œ€»æ,85,172,44,2.468,45,64
2018-01,77,43~109,¡º,51,97,38,2.013,35,70
2018-02,80,40~155,¡º,49,108,36,1.557,29,87
2018-03,84,43~173,¡º,46,115,20,0.835,25,99
2018-04,165,77~500,÷–∂»Œ€»æ,68,263,16,0.7,19,105
